customer_id,customer_name,age,city,email,account_type,account_balance,credit_score
8581,Sneha Verma,49,Mumbai,snehaverma763711@gmail.com,Salary,32227.48,
8582,Arjun Verma,20,Kolhapur,arjunverma44335@gmail.com,Salary,15634.02,749
8583,Arjun Patil,26,Nagpur,arjunpatil781000@gmail.com,Salary,,582
8584,Ananya Singh,32,Aurangabad,ananyasingh983057@gmail.com,Current,45903.85,773
8585,Rahul Verma,30,Mumbai,rahulverma576376@gmail.com,Savings,12696.65,673
8586,Priya Jadhav,48,Nashik,priyajadhav546330@gmail.com,Savings,27184.64,668
8587,Akash Shaikh,34,Ahmednagar,akashshaikh128174@gmail.com,Savings,33022.35,562
8588,Isha Gupta,51,Thane,ishagupta265717@gmail.com,Salary,48154.3,833
8589,Neha Patil,69,Ahmednagar,nehapatil504705@gmail.com,Salary,42069.34,636
8590,Vijay Gupta,54,Ahmednagar,vijaygupta669636@gmail.com,Salary,32640.81,836
8591,Ayesha Joshi,35,Pune,ayeshajoshi313428@gmail.com,Savings,38843.6,717
8592,Priya Jadhav,50,Aurangabad,priyajadhav208476@gmail.com,Salary,19787.65,677
8593,Sahil Gupta,32,,sahilgupta378034@gmail.com,Salary,39088.65,777
8594,Karan Sharma,65,Nashik,karansharma930731@gmail.com,Current,29066.99,666
8595,Akash Jadhav,66,Aurangabad,akashjadhav54717@gmail.com,Current,,788
8596,,52,Solapur,,Savings,34368.85,662
8597,Sahil Khan,28,Mumbai,sahilkhan905710@gmail.com,Salary,9830.55,821
8598,Sahil Sharma,59,Solapur,sahilsharma699180@gmail.com,Current,10745.62,600
8599,Arjun Pawar,34,Satara,arjunpawar228467@gmail.com,Savings,34959.03,773
8600,Vijay Joshi,61,Solapur,vijayjoshi118514@gmail.com,Salary,21859.22,765
8601,Priya Singh,56,Aurangabad,priyasingh247528@gmail.com,Salary,43627.34,749
8602,Kavya Shaikh,21,Nagpur,kavyashaikh663753@gmail.com,Salary,44569.09,809
8603,Rohan Pawar,68,Satara,rohanpawar455351@gmail.com,Current,16041.04,850
8604,Simran Shaikh,27,,simranshaikh340377@gmail.com,Current,33500.27,658
8605,Aditya Pawar,26,Nashik,adityapawar15899@gmail.com,Current,1202.72,798
8606,Mohit Shaikh,18,Mumbai,mohitshaikh175590@gmail.com,Savings,42769.32,772
8607,Rahul Khan,57,Aurangabad,rahulkhan833078@gmail.com,Savings,4717.34,691
8608,Sahil Verma,52,Nashik,sahilverma289611@gmail.com,Salary,28794.26,788
8609,Rahul Shaikh,66,Mumbai,rahulshaikh613199@gmail.com,Savings,31927.24,649
8610,Priya Singh,43,Pune,priyasingh125561@gmail.com,Current,11762.7,621
8611,Neha Verma,59,Mumbai,nehaverma415135@gmail.com,Savings,43747.21,651
8612,Mohit Patil,46,Satara,mohitpatil827577@gmail.com,Current,28676.33,805
8613,,,Pune,,Current,43025.17,740
8614,Vijay Singh,46,Thane,vijaysingh254997@gmail.com,Current,28111.04,768
8615,Simran Gupta,23,Solapur,simrangupta9463@gmail.com,Current,13365.04,748
8616,Arjun Pawar,56,Satara,arjunpawar44133@gmail.com,Savings,34450.19,730
8617,Ananya Shaikh,62,Thane,ananyashaikh609403@gmail.com,Salary,27204.28,799
8618,Kavya Verma,20,Aurangabad,kavyaverma821633@gmail.com,Salary,20165.52,703
8619,Simran Sharma,49,Pune,simransharma724405@gmail.com,Current,4086.05,786
8620,,69,Thane,,Salary,2715.15,640
8621,Akash Singh,24,Mumbai,akashsingh498457@gmail.com,,45584.89,661
8622,Akash Sharma,64,Nagpur,akashsharma721946@gmail.com,Salary,32672.56,771
8623,Amit Jadhav,45,Kolhapur,amitjadhav625273@gmail.com,Salary,10150.24,761
8624,Mohit Joshi,,Kolhapur,mohitjoshi162620@gmail.com,Current,45872.53,720
8625,Riya Pawar,47,Aurangabad,riyapawar389539@gmail.com,Current,39290.04,632
8626,Vijay Joshi,33,Kolhapur,vijayjoshi808339@gmail.com,Salary,1983.66,791
8627,,65,Thane,,Current,14731.52,592
8628,Ayesha Shaikh,46,Aurangabad,ayeshashaikh93926@gmail.com,,10354.93,
8629,Simran Pawar,62,Nashik,simranpawar260904@gmail.com,Salary,42534.34,575
8630,Rohan Shaikh,45,Ahmednagar,rohanshaikh165458@gmail.com,Salary,14522.29,644
8631,Karan Jadhav,22,,karanjadhav524303@gmail.com,Savings,29515.44,698
8632,Amit Singh,42,Thane,amitsingh95941@gmail.com,Salary,3071.8,700
8633,Mohit Khan,19,Kolhapur,mohitkhan719365@gmail.com,Salary,42633.89,832
8634,Mohit Khan,56,Nashik,mohitkhan648796@gmail.com,Savings,8491.5,680
8635,Rohan Singh,56,Nashik,rohansingh354961@gmail.com,,6789.37,625
8636,Amit Singh,18,Mumbai,amitsingh976165@gmail.com,Current,15904.95,646
8637,Sneha Jadhav,19,Aurangabad,snehajadhav796556@gmail.com,,26731.53,728
8638,Vijay Singh,40,Kolhapur,vijaysingh655598@gmail.com,Savings,40960.87,806
8639,Akash Singh,28,Nashik,akashsingh63069@gmail.com,Salary,26839.31,777
8640,Mohit Pawar,,Nashik,mohitpawar62778@gmail.com,Savings,1667.93,568
8641,Karan Verma,41,Nashik,karanverma372887@gmail.com,Current,28742.22,631
8642,Sneha Pawar,59,Ahmednagar,snehapawar675985@gmail.com,Current,15829.43,794
8643,Sneha Joshi,24,Pune,snehajoshi161495@gmail.com,Current,24106.08,797
8644,Simran Sharma,19,Nagpur,simransharma735495@gmail.com,Savings,7133.62,725
8645,Kavya Singh,,Mumbai,kavyasingh562507@gmail.com,Current,29918.83,674
8646,Riya Shaikh,57,Kolhapur,riyashaikh830012@gmail.com,Current,16359.54,719
8647,Ayesha Verma,38,Kolhapur,ayeshaverma112708@gmail.com,Salary,27379.17,749
8648,Aditya Pawar,48,Nagpur,adityapawar132039@gmail.com,Savings,37815.72,734
8649,Ananya Verma,50,Mumbai,ananyaverma511640@gmail.com,Current,43658.82,784
8650,Ananya Singh,21,Kolhapur,ananyasingh244077@gmail.com,Current,506.67,612
8651,Riya Gupta,59,Mumbai,riyagupta332225@gmail.com,Current,23183.06,576
8652,Pooja Pawar,40,Thane,poojapawar585572@gmail.com,Savings,30969.24,636
8653,Karan Gupta,39,Kolhapur,karangupta826967@gmail.com,Current,22255.39,738
8654,Sahil Patil,37,Kolhapur,sahilpatil676060@gmail.com,Savings,42978.91,766
8655,Akash Verma,38,Ahmednagar,akashverma793554@gmail.com,Current,28064.93,576
8656,Amit Joshi,32,Kolhapur,amitjoshi364289@gmail.com,Current,21833.34,706
8657,Vijay Pawar,31,Ahmednagar,vijaypawar844754@gmail.com,Salary,3787.0,690
8658,Arjun Shaikh,57,Mumbai,arjunshaikh935215@gmail.com,Salary,47072.63,592
8659,Ananya Joshi,65,Kolhapur,ananyajoshi460130@gmail.com,Savings,27605.28,611
8660,Arjun Singh,55,Kolhapur,arjunsingh768904@gmail.com,Salary,46956.29,659
8661,,37,Satara,,Current,48519.82,646
8662,Arjun Pawar,29,Aurangabad,arjunpawar202438@gmail.com,Current,49566.18,621
8663,Simran Verma,22,Nashik,simranverma22490@gmail.com,Savings,13665.45,833
8664,Rohan Jadhav,40,Aurangabad,rohanjadhav722830@gmail.com,Current,17942.21,557
8665,Ananya Sharma,41,Nagpur,ananyasharma396219@gmail.com,Savings,8145.6,684
8666,Karan Verma,31,Kolhapur,karanverma375665@gmail.com,Salary,9077.9,658
8667,Arjun Jadhav,61,Satara,arjunjadhav759687@gmail.com,Current,20830.8,596
8668,Neha Patil,43,,nehapatil141376@gmail.com,Salary,46065.61,788
8669,Kavya Shaikh,37,Solapur,kavyashaikh262974@gmail.com,Salary,48874.38,566
8670,Sahil Sharma,28,Kolhapur,sahilsharma942416@gmail.com,Savings,14644.75,843
8671,Karan Joshi,63,Aurangabad,karanjoshi41506@gmail.com,Savings,29671.33,675
8672,Simran Pawar,51,Thane,simranpawar508976@gmail.com,Salary,7154.32,572
8673,Isha Pawar,69,Solapur,ishapawar741051@gmail.com,Salary,14124.06,850
8674,Sneha Gupta,65,Solapur,snehagupta458852@gmail.com,Current,25369.65,828
8675,Neha Shaikh,36,Nagpur,nehashaikh586279@gmail.com,Salary,31868.09,583
8676,Simran Gupta,38,Pune,simrangupta309130@gmail.com,Salary,2043.53,635
8677,Mohit Joshi,33,Thane,mohitjoshi569197@gmail.com,Savings,4360.62,595
8678,Pooja Gupta,59,Kolhapur,poojagupta730997@gmail.com,Current,21228.72,778
8679,Sahil Shaikh,25,Mumbai,sahilshaikh513998@gmail.com,Current,12994.23,681
8680,Karan Pawar,66,Nagpur,karanpawar199094@gmail.com,Current,2554.08,599
8681,Riya Singh,60,Thane,riyasingh594329@gmail.com,Current,7349.6,735
8682,Isha Joshi,40,Mumbai,ishajoshi195792@gmail.com,Current,5913.01,678
8683,Rahul Gupta,56,Pune,rahulgupta570127@gmail.com,Savings,27227.34,714
8684,Sahil Singh,70,Thane,sahilsingh364652@gmail.com,,20147.31,680
8685,Simran Khan,49,Satara,simrankhan339503@gmail.com,Salary,8594.27,584
8686,Ananya Joshi,18,Aurangabad,ananyajoshi768079@gmail.com,Salary,30372.04,637
8687,Aditya Jadhav,69,Satara,adityajadhav491247@gmail.com,Salary,44374.94,627
8688,Mohit Gupta,59,Satara,mohitgupta288798@gmail.com,Savings,41595.05,807
8689,Arjun Khan,54,Kolhapur,arjunkhan909909@gmail.com,Salary,14533.32,561
8690,Kavya Joshi,34,Nashik,kavyajoshi871833@gmail.com,Salary,30246.2,714
8691,Vijay Verma,49,Thane,vijayverma627861@gmail.com,Salary,6952.28,566
8692,Priya Khan,22,Ahmednagar,priyakhan958995@gmail.com,Salary,19200.56,567
8693,Sneha Gupta,53,Nagpur,snehagupta902463@gmail.com,Salary,15249.7,702
8694,Ayesha Shaikh,28,Solapur,ayeshashaikh581556@gmail.com,Salary,20058.92,838
8695,Amit Shaikh,60,Thane,amitshaikh168232@gmail.com,Salary,33633.91,576
8696,Arjun Pawar,51,Kolhapur,arjunpawar72322@gmail.com,Savings,18730.95,746
8697,Mohit Singh,56,Mumbai,mohitsingh557037@gmail.com,Savings,49569.74,830
8698,Ayesha Sharma,53,Aurangabad,ayeshasharma162655@gmail.com,Current,7418.59,789
8699,Aditya Joshi,55,Satara,adityajoshi471313@gmail.com,Savings,7798.82,837
8700,,20,Aurangabad,,Current,33635.23,760
8701,Sneha Gupta,40,Solapur,snehagupta310135@gmail.com,Savings,35957.29,561
8702,Akash Shaikh,45,Mumbai,akashshaikh859322@gmail.com,Salary,32991.62,719
8703,Kavya Sharma,35,Nagpur,kavyasharma276241@gmail.com,Salary,10573.6,648
8704,Ayesha Gupta,30,Pune,ayeshagupta568015@gmail.com,Savings,1410.32,825
8705,Akash Singh,70,Kolhapur,akashsingh385045@gmail.com,Savings,31749.09,721
8706,Vijay Gupta,44,Thane,vijaygupta476236@gmail.com,Salary,27100.54,717
8707,Rohan Pawar,35,Satara,rohanpawar854@gmail.com,Salary,21793.28,659
8708,Karan Singh,18,Aurangabad,karansingh813708@gmail.com,Current,22962.13,
8709,Riya Gupta,24,Aurangabad,riyagupta669118@gmail.com,Savings,23191.9,649
8710,Rahul Gupta,33,Nashik,rahulgupta530635@gmail.com,Salary,35940.53,796
8711,Vijay Jadhav,50,Ahmednagar,vijayjadhav397555@gmail.com,Savings,17129.0,829
8712,Vijay Shaikh,33,Solapur,vijayshaikh769395@gmail.com,Current,12027.28,649
8713,Mohit Verma,44,Nagpur,mohitverma194646@gmail.com,Current,32536.86,739
8714,Vijay Pawar,63,Aurangabad,vijaypawar925921@gmail.com,Current,7020.44,696
8715,Akash Khan,37,Pune,akashkhan19729@gmail.com,Current,-9910.3,802
8716,Sahil Sharma,56,Pune,sahilsharma649938@gmail.com,Current,21333.96,598
8717,Ayesha Jadhav,50,Nagpur,ayeshajadhav898550@gmail.com,Salary,46750.23,627
8718,Priya Sharma,66,Ahmednagar,priyasharma381860@gmail.com,Current,27458.68,664
8719,Sneha Khan,24,Aurangabad,snehakhan813812@gmail.com,Current,7171.76,573
8720,Ananya Joshi,60,Pune,ananyajoshi650424@gmail.com,Savings,49775.44,568
8721,Sahil Patil,54,Satara,sahilpatil250485@gmail.com,Current,17147.14,722
8722,Mohit Patil,38,Nagpur,mohitpatil336372@gmail.com,Current,36883.01,576
8723,,38,Pune,,Savings,715.98,647
8724,Karan Verma,26,Satara,karanverma756127@gmail.com,Salary,18571.28,835
8725,Priya Sharma,51,Nashik,priyasharma66518@gmail.com,Savings,42495.83,567
8726,Neha Joshi,43,Thane,nehajoshi690366@gmail.com,Savings,10706.83,791
8727,Simran Pawar,19,Mumbai,simranpawar565236@gmail.com,Current,5351.28,553
8728,Simran Singh,57,Solapur,simransingh858935@gmail.com,Current,2325.87,609
8729,Isha Sharma,23,Mumbai,ishasharma406413@gmail.com,Current,3992.16,558
8730,Sneha Khan,22,Aurangabad,snehakhan199192@gmail.com,,48613.29,799
8731,Rohan Sharma,34,Kolhapur,rohansharma549626@gmail.com,Current,30252.99,827
8732,Sneha Gupta,19,Kolhapur,snehagupta716512@gmail.com,Savings,40988.55,804
8733,Pooja Verma,58,Ahmednagar,poojaverma521818@gmail.com,Savings,23185.42,799
8734,Isha Singh,66,Kolhapur,ishasingh803030@gmail.com,Current,6434.49,650
8735,Rohan Jadhav,70,Ahmednagar,rohanjadhav578355@gmail.com,Savings,14389.46,724
8736,Pooja Joshi,38,Aurangabad,poojajoshi161718@gmail.com,Salary,29256.46,808
8737,Riya Singh,67,Ahmednagar,riyasingh642918@gmail.com,Savings,43732.0,828
8738,Aditya Pawar,,Nashik,adityapawar296982@gmail.com,Current,9091.65,847
8739,Isha Sharma,30,Aurangabad,ishasharma338370@gmail.com,Current,9554.5,608
8740,Sneha Singh,52,Nashik,snehasingh429811@gmail.com,Savings,,647
8741,Mohit Pawar,62,Nagpur,mohitpawar672136@gmail.com,Current,,760
8742,Neha Shaikh,58,Kolhapur,nehashaikh337766@gmail.com,Savings,3817.25,557
8743,Arjun Gupta,39,Ahmednagar,arjungupta115930@gmail.com,Current,40599.8,815
8744,Ananya Singh,59,Ahmednagar,ananyasingh101032@gmail.com,Salary,22779.27,626
8745,Ayesha Joshi,61,Satara,ayeshajoshi548715@gmail.com,Current,23464.19,653
8746,Rahul Sharma,,Satara,rahulsharma690997@gmail.com,Salary,15619.18,719
8747,Riya Gupta,40,Thane,riyagupta70018@gmail.com,Current,34753.87,774
8748,Simran Shaikh,26,Nashik,simranshaikh46003@gmail.com,Salary,40088.48,729
8749,Vijay Singh,54,Satara,vijaysingh875863@gmail.com,Current,18228.7,550
8750,Akash Pawar,40,Kolhapur,akashpawar983454@gmail.com,Savings,21732.32,845
8751,Sahil Joshi,20,Kolhapur,sahiljoshi136178@gmail.com,Salary,14391.18,782
8752,Vijay Khan,,Nagpur,vijaykhan187416@gmail.com,Savings,1962.3,635
8753,Kavya Patil,54,Mumbai,kavyapatil916023@gmail.com,Savings,25264.6,566
8754,Vijay Patil,52,Satara,vijaypatil32892@gmail.com,Savings,43488.3,849
8755,Riya Shaikh,61,Mumbai,riyashaikh211995@gmail.com,Salary,46918.41,812
8756,Isha Joshi,25,Pune,ishajoshi112355@gmail.com,Savings,37938.87,637
8757,Amit Khan,68,Nashik,amitkhan509047@gmail.com,Savings,46830.78,608
8758,Karan Jadhav,67,Satara,karanjadhav201024@gmail.com,Salary,10547.98,810
8759,Arjun Joshi,61,Nashik,arjunjoshi103650@gmail.com,Current,3987.73,753
8760,Rohan Joshi,30,Nashik,rohanjoshi33462@gmail.com,Savings,6777.66,598
8761,Akash Jadhav,53,Satara,akashjadhav598849@gmail.com,Salary,40947.03,692
8762,Ananya Singh,43,Kolhapur,ananyasingh673025@gmail.com,Current,21161.43,736
8763,Simran Joshi,20,Aurangabad,simranjoshi877023@gmail.com,Current,10416.62,818
8764,Priya Verma,19,Satara,priyaverma407575@gmail.com,Savings,32755.52,772
8765,Rahul Pawar,68,Satara,rahulpawar689980@gmail.com,Salary,33617.48,645
8766,Sahil Khan,35,Thane,sahilkhan513807@gmail.com,Current,1446.86,815
8767,Neha Verma,,Aurangabad,nehaverma551463@gmail.com,Savings,29852.15,583
8768,Kavya Sharma,53,Aurangabad,kavyasharma654380@gmail.com,Salary,43464.12,
8769,Pooja Jadhav,54,Aurangabad,poojajadhav735481@gmail.com,Savings,43741.27,690
8770,Arjun Singh,57,Thane,arjunsingh619075@gmail.com,Current,7864.87,673
8771,Arjun Shaikh,53,Ahmednagar,arjunshaikh268471@gmail.com,Current,48869.14,599
8772,Akash Joshi,35,Ahmednagar,akashjoshi51570@gmail.com,Current,7092.38,759
8773,Neha Sharma,68,Aurangabad,nehasharma384250@gmail.com,Current,6108.41,739
8774,Sneha Shaikh,59,Aurangabad,snehashaikh231544@gmail.com,Salary,19704.96,746
8775,Vijay Verma,54,Kolhapur,vijayverma635488@gmail.com,Savings,25492.61,622
8776,Sneha Gupta,24,Ahmednagar,snehagupta752815@gmail.com,Salary,48418.29,552
8777,Priya Shaikh,39,Kolhapur,priyashaikh74416@gmail.com,Current,689.6,713
8778,Amit Sharma,19,Thane,amitsharma13821@gmail.com,Salary,,652
8779,Amit Gupta,44,Solapur,amitgupta975496@gmail.com,Current,46753.65,827
8780,Isha Patil,42,Satara,ishapatil965875@gmail.com,Savings,49305.6,835
8781,Riya Shaikh,38,Aurangabad,riyashaikh218977@gmail.com,Salary,18251.41,551
8782,Isha Gupta,64,Kolhapur,ishagupta687703@gmail.com,Salary,37486.87,624
8783,Akash Jadhav,18,Mumbai,akashjadhav515376@gmail.com,Savings,34037.84,600
8784,Amit Verma,26,Satara,amitverma973601@gmail.com,Savings,49529.01,767
8785,Simran Joshi,56,Mumbai,simranjoshi933088@gmail.com,Current,16937.33,749
8786,Ayesha Joshi,36,Nashik,ayeshajoshi872596@gmail.com,Current,20795.77,747
8787,Ayesha Khan,23,Solapur,ayeshakhan83940@gmail.com,Salary,,767
8788,Isha Khan,44,Solapur,ishakhan490895@gmail.com,Salary,20442.65,592
8789,Arjun Pawar,70,Solapur,arjunpawar840030@gmail.com,Current,,614
8790,Simran Shaikh,62,Pune,simranshaikh670052@gmail.com,Savings,17290.23,673
8791,Arjun Joshi,23,Pune,arjunjoshi63748@gmail.com,Savings,31640.69,775
8792,Rahul Singh,34,Kolhapur,rahulsingh378558@gmail.com,Savings,22823.38,814
8793,Vijay Pawar,53,Pune,vijaypawar585226@gmail.com,Salary,34933.52,764
8794,Isha Patil,,Ahmednagar,ishapatil779692@gmail.com,Current,3038.99,606
8795,Amit Gupta,,Kolhapur,amitgupta983919@gmail.com,,47339.15,821
8796,Kavya Khan,40,Thane,kavyakhan933784@gmail.com,Current,15763.12,640
8797,Riya Singh,30,Kolhapur,riyasingh436258@gmail.com,Current,29200.98,794
8798,Rahul Sharma,31,Thane,rahulsharma862057@gmail.com,Current,28808.36,588
8799,Ananya Verma,44,Ahmednagar,ananyaverma387096@gmail.com,Savings,1655.91,617
8800,Aditya Shaikh,28,Mumbai,adityashaikh832931@gmail.com,Current,2469.92,686
8801,Akash Jadhav,44,Mumbai,akashjadhav742946@gmail.com,Current,26997.32,839
8802,Mohit Gupta,21,Satara,mohitgupta61232@gmail.com,Salary,4175.15,622
8803,Kavya Shaikh,59,Nashik,kavyashaikh863752@gmail.com,Current,8900.24,842
8804,Sahil Sharma,57,Satara,sahilsharma647001@gmail.com,Current,23971.13,551
8805,Isha Pawar,32,Satara,ishapawar278827@gmail.com,Savings,12454.32,694
8806,Vijay Singh,54,Pune,vijaysingh554818@gmail.com,Salary,23399.37,764
8807,Neha Sharma,45,Nagpur,nehasharma42727@gmail.com,Salary,17039.42,605
8808,Vijay Gupta,31,Solapur,vijaygupta770069@gmail.com,Current,34569.82,619
8809,Simran Verma,28,Ahmednagar,simranverma73907@gmail.com,Salary,12288.02,820
8810,Mohit Shaikh,34,Aurangabad,mohitshaikh875091@gmail.com,Salary,12762.44,638
8811,Kavya Khan,40,Solapur,kavyakhan318767@gmail.com,Current,,803
8812,Kavya Pawar,69,Pune,kavyapawar81821@gmail.com,Savings,28800.85,
8813,Simran Khan,,Pune,simrankhan990588@gmail.com,Savings,26800.8,842
8814,Simran Gupta,62,Pune,simrangupta226487@gmail.com,Current,36839.75,575
8815,Amit Joshi,58,Aurangabad,amitjoshi544819@gmail.com,Salary,30590.7,655
8816,Sneha Jadhav,36,Aurangabad,snehajadhav101936@gmail.com,Salary,37349.14,586
8817,Neha Pawar,39,Nagpur,nehapawar106242@gmail.com,Current,10807.27,656
8818,Sahil Sharma,45,Aurangabad,sahilsharma760497@gmail.com,Savings,14584.51,716
8819,Pooja Verma,49,Solapur,poojaverma242339@gmail.com,Salary,28388.15,826
8820,Ananya Khan,52,Nashik,ananyakhan557587@gmail.com,Current,22941.39,684
8821,Ananya Pawar,19,Nagpur,ananyapawar404148@gmail.com,Salary,48191.29,768
8822,Mohit Shaikh,66,Satara,mohitshaikh198763@gmail.com,Salary,13610.61,625
8823,Neha Sharma,61,Nagpur,nehasharma202600@gmail.com,Current,4856.21,773
8824,Ananya Singh,23,Mumbai,ananyasingh551852@gmail.com,Current,40232.72,630
8825,Rahul Verma,37,Nagpur,rahulverma688884@gmail.com,Savings,46385.62,773
8826,Amit Gupta,42,Nagpur,amitgupta260946@gmail.com,Savings,19739.14,691
8827,Isha Sharma,67,Satara,ishasharma597817@gmail.com,Salary,43495.98,799
8828,Amit Verma,44,Mumbai,amitverma655800@gmail.com,Salary,38224.65,580
8829,Aditya Khan,18,Ahmednagar,adityakhan993629@gmail.com,Current,30358.44,579
8830,Arjun Singh,70,Satara,arjunsingh187688@gmail.com,Savings,18060.82,559
8831,Akash Gupta,36,Pune,akashgupta585649@gmail.com,Savings,40277.57,
8832,Sahil Joshi,59,Pune,sahiljoshi785687@gmail.com,,24550.17,810
8833,Isha Sharma,30,Kolhapur,ishasharma585353@gmail.com,Salary,-47190.92,626
8834,Isha Shaikh,19,Nashik,ishashaikh435452@gmail.com,Savings,24727.42,618
8835,Simran Singh,54,Mumbai,simransingh782451@gmail.com,Current,34938.86,720
8836,Ayesha Sharma,25,Satara,ayeshasharma110739@gmail.com,Current,693.96,772
8837,Arjun Singh,26,Aurangabad,arjunsingh803606@gmail.com,Salary,26122.16,822
8838,Rahul Verma,68,Solapur,rahulverma669746@gmail.com,Current,10469.05,665
8839,Aditya Joshi,62,Satara,adityajoshi604670@gmail.com,Current,5354.99,552
8840,Amit Sharma,25,Nagpur,amitsharma375451@gmail.com,Savings,47728.56,760
8841,Rohan Pawar,24,Aurangabad,rohanpawar707356@gmail.com,Savings,23756.88,
8842,Neha Pawar,42,Solapur,nehapawar481103@gmail.com,Current,22613.16,711
8843,Aditya Gupta,29,Satara,adityagupta736777@gmail.com,Salary,20347.63,673
8844,Riya Gupta,22,Nashik,riyagupta697657@gmail.com,Current,17457.92,741
8845,Rohan Singh,22,Thane,rohansingh447920@gmail.com,Savings,26138.53,
8846,Karan Gupta,29,Kolhapur,karangupta925808@gmail.com,Salary,48765.84,674
8847,Priya Sharma,65,Nagpur,priyasharma109259@gmail.com,Savings,6351.7,609
8848,Isha Shaikh,46,Mumbai,ishashaikh175012@gmail.com,Savings,49817.53,692
8849,Isha Khan,59,Kolhapur,ishakhan831056@gmail.com,Current,28986.72,611
8850,Ayesha Shaikh,31,Thane,ayeshashaikh189259@gmail.com,Salary,27682.08,792
8851,Priya Sharma,50,Pune,priyasharma576780@gmail.com,Savings,22819.28,772
8852,Mohit Jadhav,53,Satara,mohitjadhav421163@gmail.com,Current,23658.07,668
8853,Simran Shaikh,64,Nagpur,simranshaikh529308@gmail.com,Salary,21174.1,798
8854,Mohit Verma,21,Nashik,mohitverma354007@gmail.com,Savings,41167.27,800
8855,Isha Jadhav,31,Ahmednagar,ishajadhav689572@gmail.com,Current,39712.67,751
8856,Rohan Joshi,,Nashik,rohanjoshi165960@gmail.com,Current,1076.41,698
8857,Arjun Singh,49,Pune,arjunsingh559935@gmail.com,,24900.88,574
8858,Sneha Khan,50,Satara,snehakhan629157@gmail.com,Salary,26076.05,708
8859,Ayesha Joshi,18,Thane,ayeshajoshi464631@gmail.com,Savings,38786.15,793
8860,Vijay Jadhav,53,Mumbai,vijayjadhav978966@gmail.com,Current,12098.86,740
8861,Vijay Sharma,59,Nagpur,vijaysharma369538@gmail.com,Salary,48267.3,649
8862,Mohit Verma,26,Solapur,mohitverma946424@gmail.com,Salary,11395.22,736
8863,Mohit Khan,18,Solapur,mohitkhan330563@gmail.com,Savings,31552.15,573
8864,Karan Jadhav,44,Pune,karanjadhav576902@gmail.com,Current,13184.36,747
8865,Vijay Sharma,,Mumbai,vijaysharma340524@gmail.com,Salary,29058.9,636
8866,Sahil Sharma,66,Nagpur,sahilsharma885993@gmail.com,Current,33737.55,813
8867,Sneha Patil,,Kolhapur,snehapatil389876@gmail.com,Current,25064.31,743
8868,Mohit Pawar,45,Solapur,mohitpawar432473@gmail.com,Current,22285.54,685
8869,Amit Gupta,30,Solapur,amitgupta801405@gmail.com,Current,20819.28,761
8870,Akash Singh,45,Kolhapur,akashsingh664101@gmail.com,Current,13283.83,611
8871,Kavya Pawar,,Nashik,kavyapawar451604@gmail.com,Savings,19669.7,666
8872,Akash Sharma,59,Aurangabad,akashsharma866386@gmail.com,Current,44580.21,606
8873,Ayesha Verma,30,Ahmednagar,ayeshaverma761227@gmail.com,Savings,11631.67,680
8874,Karan Pawar,70,Ahmednagar,karanpawar339262@gmail.com,Current,44038.42,689
8875,Rohan Khan,63,Ahmednagar,rohankhan638067@gmail.com,Savings,23936.38,764
8876,,25,Nashik,,Savings,13779.39,
8877,Rahul Singh,44,Kolhapur,rahulsingh252515@gmail.com,Savings,28333.13,740
8878,Rohan Pawar,35,Thane,rohanpawar590600@gmail.com,Savings,7062.28,845
8879,Neha Pawar,52,Nashik,nehapawar572230@gmail.com,Savings,7219.28,735
8880,Riya Pawar,37,Mumbai,riyapawar224419@gmail.com,Savings,11790.74,639
8881,Ayesha Sharma,60,Nashik,ayeshasharma393382@gmail.com,Savings,39948.1,820
8882,Ananya Verma,,Nagpur,ananyaverma803003@gmail.com,Salary,20754.13,715
8883,Mohit Shaikh,59,Nashik,mohitshaikh577067@gmail.com,Savings,12802.27,591
8884,Amit Jadhav,45,Ahmednagar,amitjadhav971235@gmail.com,Savings,35488.73,599
8885,Ananya Singh,54,Nagpur,ananyasingh780846@gmail.com,Current,20757.44,825
8886,Isha Verma,28,Solapur,ishaverma266531@gmail.com,Current,36971.7,848
8887,Vijay Gupta,29,Nagpur,vijaygupta377596@gmail.com,Current,-17754.05,688
8888,Riya Joshi,57,Thane,riyajoshi474479@gmail.com,Savings,38421.97,725
8889,Ayesha Singh,37,Thane,ayeshasingh469337@gmail.com,Savings,46841.57,603
8890,Amit Pawar,70,Aurangabad,amitpawar416479@gmail.com,Savings,33628.11,578
8891,Neha Khan,29,Mumbai,nehakhan305@gmail.com,Salary,9859.15,765
8892,Aditya Shaikh,47,Solapur,adityashaikh761694@gmail.com,Current,35597.79,765
8893,Neha Joshi,30,Ahmednagar,nehajoshi36446@gmail.com,Current,15777.01,823
8894,,20,Satara,,Current,25903.88,658
8895,Simran Verma,22,Pune,simranverma298401@gmail.com,Current,7124.37,795
8896,Pooja Gupta,52,Solapur,poojagupta624802@gmail.com,Current,24083.15,777
8897,Riya Verma,41,Mumbai,riyaverma17194@gmail.com,Current,18165.5,819
8898,Kavya Singh,37,Kolhapur,kavyasingh542852@gmail.com,Savings,25279.38,636
8899,Vijay Patil,32,Kolhapur,vijaypatil141747@gmail.com,Savings,37102.99,605
8900,Priya Jadhav,,Ahmednagar,priyajadhav933672@gmail.com,Salary,40590.45,674
